time,open,high,low,close
1782810060,30081.25,30083.25,30068.5,30070.5
1782810120,30070.75,30072.75,30063.25,30067.25
1782810180,30069.25,30079.75,30069.25,30079.25
1782810240,30077.5,30083,30076.75,30080
1782810300,30080,30082.75,30072.75,30072.75
1782810360,30074.75,30078.5,30070,30071.25
1782810420,30071.75,30073,30067,30072.25
1782810480,30071.5,30071.75,30065.75,30067
1782810540,30064.75,30067.25,30061.5,30062
1782810600,30062.5,30067.75,30059,30063
1782810660,30066,30078.25,30066,30075.25
1782810720,30074,30077,30069.75,30077
1782810780,30077.25,30078,30073,30075.25
1782810840,30074.25,30076.25,30070.5,30075.25
1782810900,30074.5,30086.25,30073.5,30085.75
1782810960,30086.75,30088,30077.25,30077.75
1782811020,30077.25,30084,30075.5,30083
1782811080,30081.5,30083.75,30075.75,30082.75
1782811140,30081.75,30083,30078,30081.5
1782811200,30082.75,30083,30076,30077
1782811260,30076.25,30082.25,30073.75,30077
1782811320,30076.25,30077.5,30068.25,30068.5
1782811380,30068.75,30075.5,30065.5,30065.5
1782811440,30065,30068.75,30063.25,30067.25
1782811500,30066,30074.75,30066,30074.25
1782811560,30073.25,30074.5,30070.5,30072
1782811620,30072.25,30076.25,30070.25,30071.25
1782811680,30069.25,30070,30061.75,30066
1782811740,30067.25,30068.75,30059.25,30059.25
1782811800,30060,30062,30040.75,30044.25
1782811860,30045.5,30046.75,30034.5,30041.25
1782811920,30039.75,30049,30038,30048.75
1782811980,30047.75,30050,30036.5,30039.75
1782812040,30041,30042.5,30036.75,30041.25
1782812100,30040.25,30053.25,30040.25,30052.5
1782812160,30051.25,30054.5,30045.25,30050
1782812220,30052.5,30064.5,30052.5,30060.25
1782812280,30061.25,30069.25,30061.25,30065
1782812340,30064.25,30070.25,30064.25,30070
1782812400,30069.75,30076,30067,30074.25
1782812460,30074.75,30078.75,30073.25,30076.25
1782812520,30076,30079,30071.25,30078.25
1782812580,30078.75,30079.25,30069.75,30075
1782812640,30075.25,30076,30069.5,30072
1782812700,30071,30078.5,30071,30076.25
1782812760,30075.5,30079,30073.5,30077.5
1782812820,30077.5,30082.5,30077.5,30079.5
1782812880,30079.25,30082,30076.75,30077.25
1782812940,30076.75,30091.75,30076,30090.5
1782813000,30091.5,30093.5,30081.5,30087
1782813060,30088.25,30093.75,30087,30090.75
1782813120,30090.75,30093,30085.5,30089.25
1782813180,30090.5,30090.5,30085.5,30086.75
1782813240,30085,30087,30080,30082.25
1782813300,30082.25,30088.25,30081,30082
1782813360,30081,30084.25,30079.75,30084.25
1782813420,30085.25,30088,30083.5,30088
1782813480,30085.75,30087,30083.25,30085
1782813540,30084.25,30086.25,30078.5,30082.5
1782813600,30083,30096,30080.25,30091.5
1782813660,30089.5,30092.75,30086,30086.25
1782813720,30086.5,30091.5,30084.25,30084.25
1782813780,30083.75,30083.75,30075,30075.5
1782813840,30074.75,30081.25,30072.25,30078.75
1782813900,30078,30085.75,30077.25,30084.5
1782813960,30086.25,30089.5,30083.5,30084.5
1782814020,30086,30096.75,30084,30094.25
1782814080,30093,30093.25,30087.5,30089.5
1782814140,30090.75,30091.25,30084,30088.75
1782814200,30087.5,30087.5,30073.25,30074.25
1782814260,30074.25,30078.5,30068.25,30072.75
1782814320,30074,30087,30074,30083.25
1782814380,30083.25,30092.25,30082.75,30092.25
1782814440,30092.5,30103,30088.25,30101.75
1782814500,30101,30108.5,30100.25,30103.5
1782814560,30104,30110.5,30100.5,30110.25
1782814620,30108.75,30112,30103.75,30104.25
1782814680,30103,30111,30102.5,30108.25
1782814740,30108.5,30112.5,30106.5,30109
1782814800,30109,30114.25,30099.5,30101.75
1782814860,30102.75,30109,30102.75,30106.5
1782814920,30106,30110.25,30104,30108
1782814980,30106.25,30108.5,30101,30105.75
1782815040,30106.5,30108,30103,30103
1782815100,30104.5,30114,30102,30111.5
1782815160,30111.5,30115.5,30107.5,30114.25
1782815220,30113.25,30118.25,30111.5,30117.25
1782815280,30117.75,30118,30109,30109
1782815340,30108,30116.25,30107,30116.25
1782815400,30115.25,30117,30106.5,30106.75
1782815460,30105.75,30109.5,30104.5,30108.5
1782815520,30107.25,30115,30105,30115
1782815580,30113.5,30113.5,30099.75,30103.5
1782815640,30104.5,30106,30101,30101
1782815700,30100,30101.25,30093,30095.25
1782815760,30094.25,30096.75,30086.5,30094.5
1782815820,30095.25,30097.5,30093.25,30093.5
1782815880,30093.25,30097,30088.5,30096.75
1782815940,30098,30101,30096.25,30096.5
1782816000,30095.75,30102.25,30095.25,30102
1782816060,30101,30102.25,30095,30099
1782816120,30098.75,30108.25,30098.75,30105.5
1782816180,30104.75,30109,30100.5,30102.75
1782816240,30105.5,30107,30099.25,30101.25
1782816300,30102.75,30102.75,30091,30101.5
1782816360,30102.5,30110.5,30102.5,30108
1782816420,30108.25,30114,30107.75,30111.75
1782816480,30112.5,30121.75,30112.25,30118.5
1782816540,30118.75,30122.5,30116.25,30116.5
1782816600,30116.75,30118.5,30112,30113.25
1782816660,30114.5,30120.75,30113.5,30119.75
1782816720,30120,30125.75,30117.5,30120.25
1782816780,30119.75,30128.25,30119.75,30126
1782816840,30125.25,30128.25,30123,30126.25
1782816900,30124.5,30132,30121.25,30128.25
1782816960,30129,30137.25,30126,30136.5
1782817020,30136.5,30138.75,30134,30136
1782817080,30136,30142,30135.5,30139.75
1782817140,30139.25,30151.5,30139,30139.75
1782817200,30141.25,30147.25,30129.75,30129.75
1782817260,30130.25,30139.75,30129,30138.5
1782817320,30137.75,30141.5,30132,30136.5
1782817380,30136,30137.5,30131.75,30136.25
1782817440,30137.25,30153.25,30137.25,30151
1782817500,30151,30163.5,30151,30160.25
1782817560,30160,30170,30158.5,30165.25
1782817620,30162.5,30164.5,30157,30162.75
1782817680,30164,30165,30151.5,30152.5
1782817740,30154.5,30161,30153,30159
1782817800,30161.25,30164.25,30156.75,30157
1782817860,30158,30161.25,30153.5,30154.25
1782817920,30154.5,30159,30152.75,30154.25
1782817980,30154.25,30159.25,30151,30157
1782818040,30156.75,30164.5,30155.25,30164.5
1782818100,30164.5,30168.5,30155,30159.5
1782818160,30158.25,30164.5,30158,30162
1782818220,30161.5,30163.25,30156.5,30160.25
1782818280,30160.25,30161,30150.5,30151.5
1782818340,30151.5,30153,30145,30148.5
1782818400,30148.75,30153.25,30141,30142.5
1782818460,30142.5,30145,30138.5,30141
1782818520,30143.25,30147,30138,30146
1782818580,30144.25,30144.25,30134,30136.25
1782818640,30136.25,30136.5,30123.25,30124
1782818700,30123,30125.5,30117.5,30117.5
1782818760,30119.5,30123,30114.25,30119.25
1782818820,30120.25,30129.5,30118,30124.5
1782818880,30125.25,30135.75,30124,30133.75
1782818940,30132.75,30134.75,30126,30134.25
1782819000,30134.75,30142.25,30131.5,30133
1782819060,30133.75,30138.75,30128.5,30130.25
1782819120,30129.5,30134.5,30127,30127
1782819180,30128,30130.5,30120.25,30124.75
1782819240,30124.75,30131.25,30123,30129
1782819300,30129,30137.75,30129,30134.25
1782819360,30134.5,30135.5,30123,30132.25
1782819420,30132,30134.75,30124.75,30125.75
1782819480,30126.75,30128,30121.5,30124.25
1782819540,30125.75,30127.75,30123.25,30127.25
1782819600,30126.25,30136.5,30125.5,30135.5
1782819660,30135.5,30149.75,30135.5,30146.75
1782819720,30146.75,30150,30144.25,30146.5
1782819780,30145.25,30155.5,30144.25,30152.25
1782819840,30151,30153.25,30145,30149.25
1782819900,30149,30158.25,30146.5,30157.5
1782819960,30156,30167,30156,30164.25
1782820020,30163.5,30168.25,30160.25,30160.25
1782820080,30160,30162.75,30154.5,30162
1782820140,30160.25,30169,30160.25,30165.75
1782820200,30166.75,30169.25,30161.5,30165.25
1782820260,30165,30175.5,30157.5,30159.5
1782820320,30159,30169.75,30157.25,30166.25
1782820380,30165.5,30168.5,30163,30164.75
1782820440,30163.5,30163.5,30154.5,30159
1782820500,30158,30159,30149.25,30149.25
1782820560,30149.75,30154.5,30149.25,30150.75
1782820620,30153.25,30156.5,30147.25,30151.25
1782820680,30149.25,30150.25,30143,30143
1782820740,30143,30144.25,30136,30137
1782820800,30139,30142.75,30125.5,30127
1782820860,30126.5,30129.25,30118,30120.25
1782820920,30121.75,30126,30110,30111.25
1782820980,30112.5,30113.75,30098.75,30100.75
1782821040,30100.75,30105.75,30094,30102.75
1782821100,30101.75,30102.25,30089.75,30102
1782821160,30101.5,30105.75,30097.5,30099
1782821220,30100,30110.5,30100,30101.75
1782821280,30103.5,30107.75,30101,30106
1782821340,30105,30107.5,30097,30100.25
1782821400,30100.5,30114.5,30100.5,30113.25
1782821460,30114,30124.5,30112.25,30114.25
1782821520,30115.5,30115.5,30104,30107
1782821580,30104.75,30104.75,30093.5,30097.25
1782821640,30095.25,30095.25,30083.75,30090
1782821700,30090.5,30096,30083.5,30090.75
1782821760,30088.5,30095.75,30079,30084.25
1782821820,30085.25,30091,30081,30086.5
1782821880,30086.75,30094.25,30079.75,30088.5
1782821940,30088.5,30088.5,30078.75,30084
1782822000,30084,30085.25,30072.25,30080.25
1782822060,30077.75,30081.75,30073,30077
1782822120,30077.75,30078.25,30070.5,30071.75
1782822180,30071.25,30075.5,30062.5,30063.75
1782822240,30062.25,30067.25,30057,30065.5
1782822300,30066,30068.5,30046.25,30048.25
1782822360,30049,30057.25,30038.75,30040
1782822420,30040.5,30059.5,30038.5,30055.25
1782822480,30055.75,30055.75,30039.25,30043.5
1782822540,30042.25,30047,30036.75,30039.5
1782822600,30037.5,30048,30030.75,30036.25
1782822660,30035.5,30042.75,30017.75,30018.75
1782822720,30021.5,30021.75,30004.75,30006.5
1782822780,30008,30021.75,30007.75,30017.25
1782822840,30018.75,30021.25,30007.5,30016.5
1782822900,30018.5,30028.5,30017.75,30024.5
1782822960,30026.75,30034.25,30020.75,30029.75
1782823020,30028.25,30041.25,30028,30035.5
1782823080,30035.25,30039,30030,30034.75
1782823140,30033.25,30047.75,30030,30046.75
1782823200,30047,30052,30044,30045.5
1782823260,30045.25,30045.5,30037.5,30044.75
1782823320,30045.25,30056.5,30044,30054.25
1782823380,30054,30059.5,30050.5,30050.5
1782823440,30050.5,30051.5,30042,30048.5
1782823500,30047.25,30054.25,30042.75,30045
1782823560,30042.5,30048,30032.25,30048
1782823620,30047.5,30052,30038,30043
1782823680,30040.5,30043,30027.5,30028
1782823740,30028,30042.5,30027.25,30042.25
1782823800,30041,30045.25,30034,30034.5
1782823860,30034.5,30044.5,30032.25,30044.5
1782823920,30043,30044.5,30035.5,30041.5
1782823980,30041,30044.5,30037.75,30042
1782824040,30041.5,30042.25,30028.75,30032.5
1782824100,30032.75,30035.75,30026.25,30028.25
1782824160,30028.75,30030.5,30012.25,30013.25
1782824220,30013,30027.5,30012.5,30022.5
1782824280,30022.5,30024.75,30014.75,30016.75
1782824340,30016,30021.75,30008.25,30013.5
1782824400,30014.25,30025,30008.25,30009.5
1782824460,30009.75,30029.25,30006,30026.75
1782824520,30027.5,30031.5,30012,30012
1782824580,30012.25,30018.5,30008.25,30017.25
1782824640,30019.5,30020.5,30012.75,30015
1782824700,30015.5,30022.5,30006.25,30012.25
1782824760,30013.75,30030,30007.75,30024.25
1782824820,30023.5,30023.5,30008.75,30009.25
1782824880,30010,30016,30008.75,30010.75
1782824940,30011.25,30026.75,30009.25,30023
1782825000,30023.25,30035.25,30020.5,30034.75
1782825060,30034.75,30045.75,30032.5,30040.5
1782825120,30041.5,30041.5,30034.25,30034.5
1782825180,30033.5,30036.75,30029.25,30033.5
1782825240,30035,30038,30022.5,30029.5
1782825300,30029.75,30037.25,30018,30035.5
1782825360,30036.25,30037.5,30025,30031
1782825420,30031,30031.25,30022.25,30023.5
1782825480,30024.5,30034.5,30019.5,30030
1782825540,30030,30030,30017.25,30024.75
1782825600,30023,30028,30017.5,30022
1782825660,30022,30024.5,30013.25,30016.75
1782825720,30018.25,30031.75,30016.25,30019.5
1782825780,30020,30020.75,30008,30012.5
1782825840,30012.75,30013.25,29997,29999.5
1782825900,30000,30029,30000,30024
1782825960,30025,30030,30019,30021.5
1782826020,30022.75,30041,30021.25,30035.75
1782826080,30034.25,30037.75,30016,30036.25
1782826140,30036.75,30052.25,30034,30047
1782826200,30047.5,30092,30033,30086.75
1782826260,30087.25,30139.5,30081.25,30130
1782826320,30129,30148.25,30091.5,30136
1782826380,30135,30166.75,30130.25,30159.25
1782826440,30159.25,30189,30155.25,30179
1782826500,30179.75,30251,30156.75,30247
1782826560,30247.75,30253.75,30212,30218.25
1782826620,30216.25,30264,30210,30256
1782826680,30256.25,30259,30196,30212.5
1782826740,30212.75,30217.25,30181,30187.5
1782826800,30186,30230.75,30172.25,30202.5
1782826860,30200.75,30228,30188.75,30222.75
1782826920,30223.5,30241.5,30181.75,30207.25
1782826980,30207.75,30219.25,30191.5,30196.25
1782827040,30195.75,30219.75,30150.25,30215.75
1782827100,30212.75,30251,30204.25,30246.75
1782827160,30247,30252,30217.5,30245
1782827220,30243.75,30246.75,30212,30219
1782827280,30219.25,30244.25,30212.5,30225.75
1782827340,30226,30238.75,30190.75,30212.75
1782827400,30213.25,30237.25,30199.5,30233
1782827460,30234.75,30292.25,30224.5,30286.5
1782827520,30285,30311.25,30270.75,30305.25
1782827580,30305.75,30313.25,30281.75,30295.75
1782827640,30295.25,30312.5,30279,30293
1782827700,30293.75,30323.5,30293.75,30317
1782827760,30316,30331.25,30307.75,30321.5
1782827820,30322,30325.25,30308.75,30314.75
1782827880,30313.5,30336.75,30304.25,30333.75
1782827940,30332,30366.75,30329.75,30366.75
1782828000,30366.75,30374,30308.5,30315.75
1782828060,30315.5,30327,30274.5,30318.75
1782828120,30317.25,30346.25,30308,30343
1782828180,30342.5,30385.25,30339.5,30381.75
1782828240,30382,30393.75,30361,30391.75
1782828300,30391.75,30391.75,30355.25,30366.5
1782828360,30364.75,30371.5,30334.75,30337.75
1782828420,30338.75,30360,30332.75,30341.25
1782828480,30342.25,30358.75,30336.75,30351.75
1782828540,30347.75,30349.5,30321,30334.25
1782828600,30334.5,30346.25,30306,30327
1782828660,30328,30366.25,30321.75,30357.75
1782828720,30358,30359.75,30327.5,30347.25
1782828780,30345.25,30362.75,30337.75,30354.75
1782828840,30353,30362.5,30342,30354.5
1782828900,30352.75,30368.5,30340,30349
1782828960,30351,30364,30342.25,30346
1782829020,30347.25,30359.75,30332.75,30358.75
1782829080,30359.25,30374,30343.25,30362.25
1782829140,30359.75,30381,30355.25,30365
1782829200,30365.25,30370,30349.5,30369.25
1782829260,30368.75,30384.5,30361,30374.25
1782829320,30373.75,30404.25,30373.5,30400
1782829380,30400.25,30418,30394.75,30417
1782829440,30416.5,30423,30403.5,30411
1782829500,30411.75,30414.25,30383.25,30389.5
1782829560,30389.25,30412.5,30386.25,30409.5
1782829620,30408.75,30420.5,30403.25,30417.25
1782829680,30417.75,30421,30406.5,30416.75
1782829740,30416.25,30424.5,30403,30410.25
1782829800,30410.75,30440.25,30403,30428.5
1782829860,30429.25,30437.75,30422.5,30430
1782829920,30430.25,30438.5,30419.25,30423
1782829980,30422.5,30437.25,30421.5,30424.5
1782830040,30424.75,30440.75,30414,30440
1782830100,30439.75,30442.5,30412.75,30414.5
1782830160,30414.75,30415.5,30400.75,30412.75
1782830220,30413,30419.75,30392.5,30406.5
1782830280,30405.25,30415.75,30390.75,30394.75
1782830340,30395.25,30409.25,30386.75,30406.75
1782830400,30405.5,30413.75,30398,30402.25
1782830460,30401.75,30420.5,30383.25,30385.5
1782830520,30385.75,30389.5,30371,30375
1782830580,30375.5,30388.25,30369.5,30386
1782830640,30386.25,30415,30385.5,30411.75
1782830700,30412.75,30412.75,30377.5,30381
1782830760,30380.75,30382,30348.25,30352.5
1782830820,30351.25,30373,30347,30363.25
1782830880,30362,30380.25,30345.5,30357.5
1782830940,30358.25,30365.5,30348.25,30352.25
1782831000,30352,30378.5,30349.5,30364.5
1782831060,30364.75,30378,30352.75,30366
1782831120,30367,30367,30331.75,30337.75
1782831180,30337.25,30346.5,30327.25,30332.25
1782831240,30332.5,30338.5,30310.5,30316.25
1782831300,30317.5,30329.25,30301.5,30323
1782831360,30323.25,30346.25,30303.75,30317.75
1782831420,30317,30326.5,30291.75,30303
1782831480,30300.75,30313,30282.25,30307
1782831540,30307,30320.25,30302.5,30305.25
1782831600,30305.25,30338.25,30299.75,30334.25
1782831660,30334,30359,30329.5,30357.5
1782831720,30357,30370,30342.25,30369
1782831780,30368.75,30371,30355.25,30368.5
1782831840,30368,30369.25,30349.75,30368
1782831900,30368,30374.5,30358.75,30368.75
1782831960,30370.75,30380.75,30360,30375
1782832020,30375,30383,30361,30381.75
1782832080,30381.5,30388.75,30379.25,30387.5
1782832140,30387,30391.5,30372.25,30385.25
1782832200,30385.75,30389.5,30376.5,30377.5
1782832260,30376.5,30378.75,30360.25,30363.75
1782832320,30363,30387.5,30362,30379
1782832380,30379,30408.75,30379,30407.75
1782832440,30407.75,30410,30393,30401.5
1782832500,30400.5,30407.25,30380,30387.25
1782832560,30387.5,30394.25,30376.75,30391.75
1782832620,30389.5,30392.25,30383.75,30386.5
1782832680,30386,30395,30381.5,30382.5
1782832740,30383,30384,30369,30381
1782832800,30380.75,30396,30373.75,30395.25
1782832860,30395,30398.5,30379.25,30383.75
1782832920,30383.75,30393.75,30383,30388.5
1782832980,30389,30403.5,30389,30393.5
1782833040,30394.25,30401.25,30384.25,30394.5
1782833100,30394.25,30403.5,30391,30403
1782833160,30401.25,30408.25,30391.75,30407.25
1782833220,30407.25,30407.75,30397.25,30401.25
1782833280,30401.5,30415,30400,30411.5
1782833340,30412,30416,30406,30410.75
1782833400,30410.25,30418,30398.5,30410.25
1782833460,30410.75,30418.25,30406,30412.75
1782833520,30412.75,30423.75,30412,30421.25
1782833580,30419.75,30423.75,30413,30414
1782833640,30414,30431.75,30412,30430.25
1782833700,30430.75,30433.5,30409.75,30414.5
1782833760,30413.75,30419.75,30403.25,30416.75
1782833820,30416.5,30420,30409.25,30414.75
